web-scraper-order,web-scraper-start-url,linklistProduk,linklistProduk-href,LinkProduk,LinkProduk-href,NamaProduk,HargaPoduk,DeskripsiProduk
"1750671536-24","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">32%Serum Avoskin Your Skin Bae Azeclair 30ml-Kulit Tampak Lebih HalusRp122.000Rp179.000Hemat s.d. 5% Pakai Bonus4.94rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-azeclair-30ml-kulit-tampak-lebih-halus-1729456361576564748?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Azeclair 30ml-Kulit Tampak Lebih Halus","Rp122.000","Avoskin Your Skin Bae Azeclair 10% + Kombucha 3% + Niacinamide 2,5% Serum 30 ml
Salah satu serum Avoskin dari Your Skin Bae Series yang berfungsi sebagai brightening dan smoothing serum. Memiliki kandungan Azeclair yang mampu membantu mencerahkan kulit wajah tanpa membuat kulit kering dan iritasi. Kandungan niacinamide dan kombucha di dalamnya akan menghaluskan tekstur kulit sekaligus mencerahkan. Selain itu, serum ini juga efektif untuk menyamarkan kulit kemerahan, bekas jerawat PIE (Post Inflammatory Erythema) mengurangi tampilan pori-pori, mengurangi tampilan minyak berlebih, dan merawat kulit agar tetap halus.

Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.

Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Serum ini bisa digunakan di malam hari.
- Untuk hasil maksimal, gunakan sunscreen di pagi hari

Kandungan utama:
Azeclair 10%, Kombucha 3%, dan Niacinamide 2,5%

Bahan-bahan:
Aqua, Propylene Glycol, Potassium Azeloyl Diglycinate, Saccharomyces/Xylinum/Black Tea Ferment, Niacinamide, Glycerin, Phenoxyethanol, Xanthan Gum, Allantoin, Chlorphenesin, Tetrasodium EDTA, Sodium Bisulfite, Hydroxyethylcellulose, Biosaccharide Gum-1, Sodium Citrate, Citric Acid, Caprylyl Glycol, Potassium Sorbate, Sodium Hydroxide

Nomor BPOM : NA18221900193"
"1750671539-25","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">44%Moisturizer Avoskin Your Skin Bae GCT Polypeptide 15ml-Anti AgingRp83.000Rp149.000Hemat s.d. 5% Pakai Bonus4.92rb+ terjual","https://www.tokopedia.com/avoskinofficial/moisturizer-avoskin-your-skin-bae-gct-polypeptide-15ml-anti-aging-1729427971169749004?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Moisturizer Avoskin Your Skin Bae GCT Polypeptide 15ml-Anti Aging - Mositurizer","Rp83.000","Avoskin Your Skin Bae Glow Concentrate Treatment Polypeptide + Multi Probiome + Acetyl Glucosamine + Red Algae 15 ml
 
 
Glow Concentrate Treatment kini hadir juga dalam ukuran mini size yang mempermudah Sahabat AVO untuk menggunakannya di mana dan kapan saja. Produk ini merupakan moisturizer water based dengan tekstur gel ringan dan mudah menyerap. Selain menjaga kelembapan kulit wajah, moisturizer ini mengandung Polypeptide yang efektif untuk membantu menyamarkan garis halus dan kerutan, serta membuat permukaan kulit tampak lebih halus. Dipadukan dengan Acetyl Glucosamine, salah satu asam amino yang juga terdapat secara alami pada kulit yang berperan untuk membantu menjaga kesehatan dan tekstur kulit. Dilengkapi dengan kandungan ekstrak Red Algae yang memiliki sifat film-forming pada permukaan kulit sehingga dapat membantu menjaga kelembapan kulit sekaligus membuat kulit tampak lebih halus dan sehat.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka, menggunakan essence/toner, dan serum favoritmu, lanjut gunakan glow concentrate treatment untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Moisturizer ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Polypeptide, Multi Probiome, Acetyl Glucosamine, dan Red Algae
 
 
Bahan-bahan:
Water, Glycerin, Propanediol, 1,2-Hexanediol, Pentylene Glycol, Dicaprylyl Carbonate, Butylene Glycol, Glyceryl Acrylate/Acrylic Acid Copolymer, Acetyl Glucosamine, Leuconostoc/Radish Root Ferment Filtrate, Lactobacillus/Soybean Ferment Extract, Lactobacillus Ferment, Lactobacillus/Acerola Cherry Ferment, Lactococcus Ferment, Bifida Ferment Filtrate, Lactococcus Ferment Lysate, Lactobacillus/Punica Granatum Fruit Ferment Extract, Lactobacillus Ferment Lysate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glucose, Chlorella Vulgaris Extract, Chondrus Crispus Extract, Sodium Polyglutamate, Fructose, Fructooligosaccharides, Saccharum Officinarum (Sugarcane) Extract, Ethylhexylglycerin, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Sodium Phytate, Tocopherol, Copper Tripeptide-1, Acetyl Hexapeptide-8.

NOMOR BPOM : NA18210108700"
"1750671542-26","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">27%Your Skin Bae Acne & Pores Savior Balm Stick (8.5 g)Rp138.000Rp189.000Hemat s.d. 5% Pakai Bonus4.9500+ terjual","https://www.tokopedia.com/avoskinofficial/your-skin-bae-acne-pores-savior-balm-stick-8-5-g?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Your Skin Bae Acne & Pores Savior Balm Stick (8.5 g)","Rp138.000","Your Skin Bae Acne & Pores Savior Balm Stick

Balm stick dengan tekstur yang lembut, terasa ringan, dan praktis untuk membantu mengunci kelembapkan kulit dimana saja dan kapan saja saat dibutuhkan. Diperkaya dengan kandungan utama 0.5% 4-Terpineol, 0.5% Salicylic Acid, 0.1% Tocopheryl Acetate yang selain melembapkan, juga membantu merawat kulit berjerawat, membantu menyamarkan tampilan pori-pori, menutrisi kulit, serta kaya antioksidan, sehingga kulit tampak lebih bersih, halus dan cerah. Balm stick ini bisa digunakan di bagian wajah atau bagian kulit yang terasa kering.
- Dapat digunakan usia mulai dari 15 tahun. 
- Dapat digunakan untuk semua jenis kulit.
- Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan.
Cara Penggunaan:
- Putar balm secukupnya. Aplikasikan langsung pada bagian wajah atau bagian tubuh yang kering, memiliki garis halus dan kerutan 
Kandungan: 0.5% 4-Terpineol, 0.5% Salicylic Acid, dan 0.1% Tocopheryl Acetate 
Bahan-bahan:
Caprylic/Capric Triglyceride, Beeswax, Camellia Sinensis Seed Oil, Theobroma Grandiflorum Seed Butter, Salicylic Acid, 4-Terpineol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Amber Powder, Curcuma Longa (Turmeric) Root Extract, Tocopherol, Ocimum Sanctum Leaf Extract, Moringa Oleifera Seed Oil, Corallina Officinalis Extract, Tranexamic Acid, Hamamelis Virginiana (Witch Hazel) Extract, Butylene Glycol, Phenoxyethanol, Ethylhexylglycerin."
"1750671545-27","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">27%Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick (9.5 g)Rp138.000Rp189.000Hemat s.d. 5% Pakai Bonus4.91rb+ terjual","https://www.tokopedia.com/avoskinofficial/your-skin-bae-vitamin-c-wrinkle-balm-moisturizing-stick-9-5-g?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick (9.5 g)","Rp138.000","Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick

Balm stick dengan tekstur yang lembut, terasa ringan, dan praktis untuk membantu mengunci kelembapkan kulit dimana saja dan kapan saja saat dibutuhkan. Diperkaya dengan kandungan utama 10% Ascorbic Acid, 2% Pyrus Malus (Apple) Seed Oil, 1% Camellia Japonica Seed Oil, dan 0.1% Hippophae Rhamnoides Oil yang selain melembapkan kulit, juga dapat membantu menyamarkan garis halus dan kerutan, membantu meratakan warna kulit dan kaya antioksidan. Balm moisturizing stick ini bisa digunakan di bagian wajah atau bagian kulit yang terasa kering.

- Dapat digunakan usia mulai dari 15 tahun. 
- Dapat digunakan untuk semua jenis kulit.
- Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan.
Cara Penggunaan:
- Putar balm secukupnya. Aplikasikan langsung pada bagian wajah atau bagian tubuh yang kering, memiliki garis halus dan kerutan
Kandungan: Ascorbic Acid (Vitamin C) 10%, Pyrus Malus (Apple) Seed Oil, Camellia Japonica Seed Oil, dan Hippophae Rhamnoides Oil (Sea Buckthorn Oil)
Bahan-bahan:
Triethylhexanoin, Ascorbic Acid, Cetyl Ethylhexanoate, Diisostearyl Malate, Synthetic Wax, Hydrogenated Vegetable Oil, Paraffin, Phenyl Trimethicone, Polymethylsilsesquioxane, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Pyrus Malus (Apple) Seed Oil, Silica Dimethyl Silylate, Camellia Japonica Seed Oil, Sorbitan Isostearate, Silica Silylate, Microcrystalline Wax, VP/Hexadecene Copolymer, Glyceryl Caprylate, Hippophae Rhamnoides Oil. 

Nomor BPOM : NA18232000077"
"1750671548-28","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">1%[NFS] Your Skin Bae Acne & Pores Savior Balm Stick (8.5 g) - Treatment Wajah BerjerawatRp986.999Rp999.999Hemat s.d. 5% Pakai Bonus4.91rb+ terjual","https://www.tokopedia.com/avoskinofficial/not-for-sale-your-skin-bae-acne-pores-savior-balm-stick-8-5-g-1730852407597499739?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","[NFS] Your Skin Bae Acne & Pores Savior Balm Stick (8.5 g) - Treatment Wajah Berjerawat","Rp986.999","Your Skin Bae Acne & Pores Savior Balm Stick

Balm stick dengan tekstur yang lembut, terasa ringan, dan praktis untuk membantu mengunci kelembapkan kulit dimana saja dan kapan saja saat dibutuhkan. Diperkaya dengan kandungan utama 0.5% 4-Terpineol, 0.5% Salicylic Acid, 0.1% Tocopheryl Acetate yang selain melembapkan, juga membantu merawat kulit berjerawat, membantu menyamarkan tampilan pori-pori, menutrisi kulit, serta kaya antioksidan, sehingga kulit tampak lebih bersih, halus dan cerah. Balm stick ini bisa digunakan di bagian wajah atau bagian kulit yang terasa kering.
- Dapat digunakan usia mulai dari 15 tahun. 
- Dapat digunakan untuk semua jenis kulit.
- Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan.
Cara Penggunaan:
- Putar balm secukupnya. Aplikasikan langsung pada bagian wajah atau bagian tubuh yang kering, memiliki garis halus dan kerutan 
Kandungan: 0.5% 4-Terpineol, 0.5% Salicylic Acid, dan 0.1% Tocopheryl Acetate 
Bahan-bahan:
Caprylic/Capric Triglyceride, Beeswax, Camellia Sinensis Seed Oil, Theobroma Grandiflorum Seed Butter, Salicylic Acid, 4-Terpineol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Amber Powder, Curcuma Longa (Turmeric) Root Extract, Tocopherol, Ocimum Sanctum Leaf Extract, Moringa Oleifera Seed Oil, Corallina Officinalis Extract, Tranexamic Acid, Hamamelis Virginiana (Witch Hazel) Extract, Butylene Glycol, Phenoxyethanol, Ethylhexylglycerin."
"1750671551-29","https://www.tokopedia.com/avoskinofficial/product","Normal Skin","https://www.tokopedia.com/avoskinofficial/etalase/normal-skin",">1%[NFS] Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick (9.5 g) Moisturizer Wajah Pelembab ExtractRp986.999Rp999.999Hemat s.d. 5% Pakai Bonus5.0250+ terjual","https://www.tokopedia.com/avoskinofficial/not-for-sale-your-skin-bae-vitamin-c-wrinkle-balm-moisturizing-stick-9-5-g-1731318904904516955?extParam=whid%3D2812268%26src%3Dshop&aff_unique_id=&channel=others&chain_key=","[NFS] Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick (9.5 g) Moisturizer Wajah Pelembab Extract","Rp986.999","Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick

Balm stick dengan tekstur yang lembut, terasa ringan, dan praktis untuk membantu mengunci kelembapkan kulit dimana saja dan kapan saja saat dibutuhkan. Diperkaya dengan kandungan utama 10% Ascorbic Acid, 2% Pyrus Malus (Apple) Seed Oil, 1% Camellia Japonica Seed Oil, dan 0.1% Hippophae Rhamnoides Oil yang selain melembapkan kulit, juga dapat membantu menyamarkan garis halus dan kerutan, membantu meratakan warna kulit dan kaya antioksidan. Balm moisturizing stick ini bisa digunakan di bagian wajah atau bagian kulit yang terasa kering.

- Dapat digunakan usia mulai dari 15 tahun. 
- Dapat digunakan untuk semua jenis kulit.
- Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan.
Cara Penggunaan:
- Putar balm secukupnya. Aplikasikan langsung pada bagian wajah atau bagian tubuh yang kering, memiliki garis halus dan kerutan
Kandungan: Ascorbic Acid (Vitamin C) 10%, Pyrus Malus (Apple) Seed Oil, Camellia Japonica Seed Oil, dan Hippophae Rhamnoides Oil (Sea Buckthorn Oil)
Bahan-bahan:
Triethylhexanoin, Ascorbic Acid, Cetyl Ethylhexanoate, Diisostearyl Malate, Synthetic Wax, Hydrogenated Vegetable Oil, Paraffin, Phenyl Trimethicone, Polymethylsilsesquioxane, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Pyrus Malus (Apple) Seed Oil, Silica Dimethyl Silylate, Camellia Japonica Seed Oil, Sorbitan Isostearate, Silica Silylate, Microcrystalline Wax, VP/Hexadecene Copolymer, Glyceryl Caprylate, Hippophae Rhamnoides Oil."
"1750671557-30","https://www.tokopedia.com/avoskinofficial/product","EXFOLIATING","https://www.tokopedia.com/avoskinofficial/etalase/exfoliating",">21%Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit KomedoRp125.000Rp159.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-salicylic-acid-30ml-untuk-kulit-komedo-1729418946650277900?extParam=whid%3D2812268%26src%3Dshop&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit Komedo - Serum","Rp125.000","Avoskin Your Skin Bae Salicylic Acid 2% + Zinc Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series dengan formula khusus untuk merawat kulit berjerawat dan berkomedo. Mengandung Salicylic Acid 2% dan Zinc yang bekerja sebagai eksfoliator untuk membersihkan sel kulit mati hingga ke dalam pori-pori serta menjaga produksi minyak di kulit. Perpaduan kedua ingredients tersebut juga berfungsi membatasi perkembangbiakkan bakteri yang menyebabkan jerawat.
 
 
Dapat digunakan untuk semua jenis kulit, terutama kulit berminyak dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
Kandungan utama:
Salicylic Acid 2% dan Zinc
 
 
Bahan-bahan:
Water, Glycerin, Butylene Glycol, Salicylic Acid, Hydroxyethyl Cellulose, Biosaccharide Gum-1, Polysorbate-20, Zinc PCA, Sodium Benzoate, Disodium EDTA, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Tocopheryl Acetate, Sodium Bisulfite, Propylene Glycol.

BPOM NA18210112469"
"1750671562-31","https://www.tokopedia.com/avoskinofficial/product","HYDRATING","https://www.tokopedia.com/avoskinofficial/etalase/hydrating",">33%Serum Avoskin Your Skin Bae Hyacross 30ml-Menghidrasi Kulit KeringRp106.000Rp159.000Hemat s.d. 5% Pakai Bonus4.98rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-hyacross-30ml-menghidrasi-kulit-kering-1729456368330508300?extParam=whid%3D2812268%26src%3Dshop&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Hyacross 30ml-Menghidrasi Kulit Kering - 30ml","Rp106.000","Avoskin Your Skin Bae Ultimate Hyaluron Hyacross 3% + Green Tea Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series yang berfungsi optimal sebagai hydrating serum yang juga kaya antioksidan. Mengandung Ultimate Hyaluron Hyacross 3% dan Green Tea untuk menjaga kelembapan kulit, merawat skin barrier, menjaga elastisitas serta kekenyalan kulit, merawat kulit agar halus dan sehat.
 
 
Dapat digunakan untuk semua jenis kulit, terutama kulit kering dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Hyacross 3% dan Green Tea
 
 
Bahan-bahan:
Water, Hyaluronic Acid, Glycerin, Butylene Glycol, Phenoxyethanol, Xanthan gum, Chlorphenesin, Disodium EDTA, Propylene Glycol, Camellia Sinensis (Leaf) Extract, Sodium Bisulfite, Potassium Sorbate, Sodium Benzoate, Citric Acid

Nomor BPOM : NA18212000454"
"1750671565-32","https://www.tokopedia.com/avoskinofficial/product","HYDRATING","https://www.tokopedia.com/avoskinofficial/etalase/hydrating",">33%Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit Wajah - AgingRp106.000Rp159.000Hemat s.d. 5% Pakai Bonus5.010rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-marine-collagen-30ml-merawat-tekstur-kulit-wajah-aging-1729418949665458188?extParam=whid%3D2812268%26src%3Dshop&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit Wajah - Aging - Serum","Rp106.000","Avoskin Your Skin Bae Marine Collagen 10% + Ginseng Root Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series yang sering digunakan sebagai alternatif anti aging serum untuk menyamarkan garis halus dan merawat tekstur kulit. Mengandung Marine Collagen 10% dan Ginseng Root yang berfungsi optimal untuk membantu menghaluskan tekstur kulit, menjaga kelembapan kulit, merawat kulit agar sehat dan lembut, serta sebagai antioksidan.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Marine Collagen 10% dan Ekstrak Gingseng Root
 
 
Bahan-bahan:
Water, Hydrolyzed Collagen Extract, Glycerin, Butylene Glycol, Biosaccharide Gum-1, Hydroxyethyl Cellulose, Phenoxyethanol, Lactobacillus/Ginseng Root Ferment Filtrate, 1,2-Hexanediol, Chlorphenesin, Disodium EDTA, Sodium Bisulfite.

Nomor BPOM : NA18212000455"
"1750671569-33","https://www.tokopedia.com/avoskinofficial/product","HYDRATING","https://www.tokopedia.com/avoskinofficial/etalase/hydrating",">33%Serum Avoskin Your Skin Bae Panthenol 30ml- Ceramid EssenceRp106.000Rp159.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-panthenol-30ml-ceramid-essence-1729418943458674700?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Panthenol 30ml- Ceramid Essence - Skin Barrier","Rp106.000","Avoskin Your Skin Bae Panthenol 5% + Mugwort + Cica Barrier Hero Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series yang cocok sebagai skin barrier hero. Serum dengan perpaduan kandungan Panthenol 5%, Mugwort Extract, dan Cica Extract yang formulasinya difokuskan untuk menghidrasi kulit secara optimal, mencegah dehidrasi kulit, menyamarkan kerutan halus, sebagai antioksidan, serta merawat kulit agar halus dan sehat.
 
 
Dapat digunakan untuk semua jenis kulit, terutama kulit kering dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Panthenol 5%, Mugwort, dan Cica
 
 
Bahan-bahan:
Aqua, Panthenol, Glycerin, Butylene Glycol, Centella Asiatica Extract, Hydroxyethylcellulose, Phenoxyethanol, Polyglutamic Acid, Chlorphenesin, Allantoin, Disodium EDTA, Sodium Bisulfite, Biosaccharide Gum-1, Artemisia Princeps Leaf Extract, 1,2-Hexanediol

Nomor BPOM : NA18230113152"
"1750671575-34","https://www.tokopedia.com/avoskinofficial/product","Sensitive Skin","https://www.tokopedia.com/avoskinofficial/etalase/sensitive-skin",">44%Toner Avoskin Perfect Hydrating Treatment Essence 100ml-Kulit GlowingRp190.000Rp339.000Hemat s.d. 5% Pakai Bonus4.910rb+ terjual","https://www.tokopedia.com/avoskinofficial/toner-avoskin-perfect-hydrating-treatment-essence-100ml-kulit-glowing-1729382373276025868?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Toner Avoskin Perfect Hydrating Treatment Essence 100ml-Kulit Glowing - white","Rp190.000","Perfect Hydrating Treatment Essence (100 ml)
 
Perfect Hydrating Treatment Essence adalah produk unggulan Avoskin yang terlaris hingga saat ini.  Produk ini berfungsi untuk menjaga kesegaran dan kelembapan kulit. Diperkaya dengan ascorbic acid/ETVC, ekstrak chamomile, carrot oil dan rosehip oil, rasakan sensasi menyejukkan yang mampu membuat kulit terasa lebih lembut dan kenyal, cerah alami, dengan pori-pori wajah yang kian mengecil dari hari ke hari dengan pemakaian rutin.
Avoskin Perfect Hydrating Treatment Essence bisa digunakan mulai dari usia 14 tahun.
 
Cara pemakaian: Tuang essence ke telapak tanganmu. Lalu, aplikasikan ke seluruh wajah dan leher hingga terserap sempurna. Gunakan setiap pagi dan malam setelah mencuci wajah dan sebelum menggunakan produk lain sebagai rutinitas perawatan kulit Anda.
 
Bahan-bahan: Aqua, Ethyl Ascorbic Acid, Propylene Glycol, Glycerin, Chamomile (Anthemis Nobilis) Extract, Carrot (Carota Sativa) Oil, Rosa Canina Fruit Oil(Rosehip), Carborner, Triethanolamine, Alcohol

Nomor BPOM : NA18200105520"
"1750671578-35","https://www.tokopedia.com/avoskinofficial/product","Sensitive Skin","https://www.tokopedia.com/avoskinofficial/etalase/sensitive-skin",">33%Serum Avoskin Your Skin Bae Hyacross 30ml-Menghidrasi Kulit KeringRp106.000Rp159.000Hemat s.d. 5% Pakai Bonus4.98rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-hyacross-30ml-menghidrasi-kulit-kering-1729456368330508300?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Hyacross 30ml-Menghidrasi Kulit Kering - 30ml","Rp106.000","Avoskin Your Skin Bae Ultimate Hyaluron Hyacross 3% + Green Tea Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series yang berfungsi optimal sebagai hydrating serum yang juga kaya antioksidan. Mengandung Ultimate Hyaluron Hyacross 3% dan Green Tea untuk menjaga kelembapan kulit, merawat skin barrier, menjaga elastisitas serta kekenyalan kulit, merawat kulit agar halus dan sehat.
 
 
Dapat digunakan untuk semua jenis kulit, terutama kulit kering dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Hyacross 3% dan Green Tea
 
 
Bahan-bahan:
Water, Hyaluronic Acid, Glycerin, Butylene Glycol, Phenoxyethanol, Xanthan gum, Chlorphenesin, Disodium EDTA, Propylene Glycol, Camellia Sinensis (Leaf) Extract, Sodium Bisulfite, Potassium Sorbate, Sodium Benzoate, Citric Acid

Nomor BPOM : NA18212000454"
"1750671580-36","https://www.tokopedia.com/avoskinofficial/product","Sensitive Skin","https://www.tokopedia.com/avoskinofficial/etalase/sensitive-skin",">33%Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit Wajah - AgingRp106.000Rp159.000Hemat s.d. 5% Pakai Bonus5.010rb+ terjual","https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-marine-collagen-30ml-merawat-tekstur-kulit-wajah-aging-1729418949665458188?extParam=src%3Dshop%26whid%3D2812268&aff_unique_id=&channel=others&chain_key=","Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit Wajah - Aging - Serum","Rp106.000","Avoskin Your Skin Bae Marine Collagen 10% + Ginseng Root Serum 30 ml
 
 
Serum Avoskin dari Your Skin Bae Series yang sering digunakan sebagai alternatif anti aging serum untuk menyamarkan garis halus dan merawat tekstur kulit. Mengandung Marine Collagen 10% dan Ginseng Root yang berfungsi optimal untuk membantu menghaluskan tekstur kulit, menjaga kelembapan kulit, merawat kulit agar sehat dan lembut, serta sebagai antioksidan.
 
 
Dapat digunakan untuk semua jenis kulit dan bisa dipakai untuk usia mulai dari 15 tahun.
 
 
Cara Penggunaan:
- Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan.
- Gunakan moisturizer untuk memberikan hidrasi ekstra.
- Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen.
- Serum ini bisa digunakan di pagi dan malam hari.
 
 
Kandungan utama:
Marine Collagen 10% dan Ekstrak Gingseng Root
 
 
Bahan-bahan:
Water, Hydrolyzed Collagen Extract, Glycerin, Butylene Glycol, Biosaccharide Gum-1, Hydroxyethyl Cellulose, Phenoxyethanol, Lactobacillus/Ginseng Root Ferment Filtrate, 1,2-Hexanediol, Chlorphenesin, Disodium EDTA, Sodium Bisulfite.

Nomor BPOM : NA18212000455"
